model_name,dataset_path,dataset_config,horizon,num_windows,initial_cutoff,window_step_size,min_context_length,max_context_length,seasonality,eval_metric,extra_metrics,quantile_levels,id_column,timestamp_column,target,generate_univariate_targets_from,known_dynamic_columns,past_dynamic_columns,static_columns,task_name,test_error,training_time_s,inference_time_s,num_forecasts,dataset_fingerprint,trained_on_this_dataset,fev_version,MASE,WQL,ctx_used,inference_time_s_median,inference_time_s_mean,inference_time_s_std,perf_repeats,peak_alloc_mb_median,peak_alloc_mb_max,peak_reserved_mb_median,peak_reserved_mb_max
amazon/chronos-2__sparse_r16_c256,autogluon/chronos_datasets,monash_cif_2016,12,1,-12,12,1,,12,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_cif_2016,1.5441306635683005,,,72,89203c02fafca301,False,0.7.0,1.5441306635683005,0.019225784968137583,16,0.09326052665710449,0.09483437538146973,0.003131680799438372,5,705.9677734375,705.9677734375,762.0,762.0
amazon/chronos-2__sparse_r16_c256,autogluon/chronos_datasets,monash_covid_deaths,30,1,-30,30,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_covid_deaths,152.18669403928888,,,266,6cdf94c2ac2fae09,False,0.7.0,152.18669403928888,0.69286972370478,182,0.21433186531066895,0.21745963096618653,0.006318286194166767,5,909.546875,909.546875,956.0,956.0
amazon/chronos-2__sparse_r16_c256,autogluon/chronos_datasets,monash_fred_md,12,1,-12,12,1,,12,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_fred_md,15.23966098789346,,,107,a508fc699f3f3683,False,0.7.0,15.23966098789346,0.634016461976616,716,0.13603687286376953,0.1355050563812256,0.003785069843065877,5,900.146484375,900.146484375,978.0,978.0
amazon/chronos-2__sparse_r16_c256,autogluon/chronos_datasets,monash_hospital,12,1,-12,12,1,,12,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_hospital,1.0054958874834456,,,767,e364316542f2f5c7,False,0.7.0,1.0054958874834456,0.11149164982168976,72,0.3497936725616455,0.34650421142578125,0.011543425682966233,5,793.46630859375,793.46630859375,822.0,822.0
amazon/chronos-2__sparse_r16_c256,autogluon/chronos_datasets,monash_m1_monthly,18,1,-18,18,1,,12,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_m1_monthly,1.6530049250534422,,,617,88d42195e0f8e7cc,False,0.7.0,1.6530049250534422,0.23014078360509016,30,0.30870985984802246,0.3177614688873291,0.019089532548253494,5,767.3798828125,767.3798828125,798.0,798.0
amazon/chronos-2__sparse_r16_c256,autogluon/chronos_datasets,monash_m1_quarterly,8,1,-8,8,1,,4,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_m1_quarterly,2.41519880163055,,,203,5dd7170c16393209,False,0.7.0,2.41519880163055,0.15031235096715587,10,0.12356281280517578,0.12505874633789063,0.004001042270117164,5,726.072265625,726.072265625,762.0,762.0
amazon/chronos-2__sparse_r16_c256,autogluon/chronos_datasets,monash_m1_yearly,6,1,-6,6,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_m1_yearly,7.823655281907199,,,181,bd7efdf4c711a830,False,0.7.0,7.823655281907199,0.29923769731748895,9,0.11545133590698242,0.11908502578735351,0.005788876313185694,5,722.21044921875,722.21044921875,762.0,762.0
amazon/chronos-2__sparse_r16_c256,autogluon/chronos_datasets,monash_m3_monthly,18,1,-18,18,1,,12,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_m3_monthly,1.5246584087834405,,,1428,372532bc65a1f203,False,0.7.0,1.5246584087834405,0.18422312123455475,48,0.6297900676727295,0.6286719799041748,0.012324880626182349,5,779.23681640625,779.23681640625,814.0,814.0
amazon/chronos-2__sparse_r16_c256,autogluon/chronos_datasets,monash_m3_quarterly,8,1,-8,8,1,,4,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_m3_quarterly,2.2771532256154616,,,756,6401670c504aa82b,False,0.7.0,2.2771532256154616,0.14735752722252204,16,0.3437511920928955,0.3423500061035156,0.01572864161525757,5,738.64794921875,738.64794921875,756.0,756.0
amazon/chronos-2__sparse_r16_c256,autogluon/chronos_datasets,monash_m3_yearly,6,1,-6,6,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_m3_yearly,6.657005238477625,,,645,d607d91b11bbe4a1,False,0.7.0,6.657005238477625,0.31969860513419734,14,0.3147730827331543,0.3097809314727783,0.009954005601975008,5,738.64599609375,738.64599609375,760.0,760.0
amazon/chronos-2__sparse_r16_c256,autogluon/chronos_datasets,monash_nn5_weekly,8,1,-8,8,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_nn5_weekly,1.2054435909139714,,,111,480088d6b89d7100,False,0.7.0,1.2054435909139714,0.1415855511157107,105,0.10659074783325195,0.10769996643066407,0.00580768635200236,5,738.44189453125,738.44189453125,756.0,756.0
amazon/chronos-2__sparse_r16_c256,autogluon/chronos_datasets,monash_tourism_monthly,24,1,-24,24,1,,12,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_tourism_monthly,3.3679886166175503,,,366,3ce75ace84bef572,False,0.7.0,3.3679886166175503,0.3447308663063913,67,0.2256624698638916,0.22399635314941407,0.011589835459467375,5,807.02783203125,807.02783203125,846.0,846.0
amazon/chronos-2__sparse_r16_c256,autogluon/chronos_datasets,monash_tourism_quarterly,8,1,-8,8,1,,4,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_tourism_quarterly,3.7700886620776055,,,427,f34c4184775eda7e,False,0.7.0,3.7700886620776055,0.26073722018131545,22,0.21703004837036133,0.21918082237243652,0.005263213118955538,5,752.2119140625,752.2119140625,768.0,768.0
amazon/chronos-2__sparse_r16_c256,autogluon/chronos_datasets,monash_tourism_yearly,4,1,-4,4,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_tourism_yearly,4.02725377281908,,,518,7c477aee96f482c4,False,0.7.0,4.02725377281908,0.26692582832575174,7,0.27809596061706543,0.2793367862701416,0.008392031628610533,5,738.63916015625,738.63916015625,756.0,756.0
amazon/chronos-2__sparse_r16_c256,autogluon/chronos_datasets,monash_traffic,24,1,-24,24,1,,24,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_traffic,1.878068841848901,,,862,a395745939b7b0f3,False,0.7.0,1.878068841848901,0.6054975038757261,8192,11.381820440292358,11.363839673995972,0.04153044605589651,5,7741.70166015625,7741.70166015625,9086.0,9086.0
amazon/chronos-2__sparse_r16_c256,autogluon/chronos_datasets,monash_weather,30,1,-30,30,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_weather,1.9213270234319804,,,3010,980478e7349a0e49,False,0.7.0,1.9213270234319804,0.39981677318154923,1302,8.795369386672974,8.848169755935668,0.11667644593237567,5,1863.052734375,1863.052734375,2094.0,2094.0
amazon/chronos-2__sparse_r16_c256,autogluon/chronos_datasets,nn5,56,1,-56,56,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],nn5,1.0434499104456545,,,111,91434e4cabb44eab,False,0.7.0,1.0434499104456545,0.34583600585389856,735,0.14905190467834473,0.15103759765625,0.005405273048662295,5,926.76025390625,926.76025390625,1052.0,1052.0
