model_name,dataset_path,dataset_config,horizon,num_windows,initial_cutoff,window_step_size,min_context_length,max_context_length,seasonality,eval_metric,extra_metrics,quantile_levels,id_column,timestamp_column,target,generate_univariate_targets_from,known_dynamic_columns,past_dynamic_columns,static_columns,task_name,test_error,training_time_s,inference_time_s,num_forecasts,dataset_fingerprint,trained_on_this_dataset,fev_version,MASE,WQL,ctx_used,inference_time_s_median,inference_time_s_mean,inference_time_s_std,perf_repeats,peak_alloc_mb_median,peak_alloc_mb_max,peak_reserved_mb_median,peak_reserved_mb_max
amazon/chronos-2__sparse_r64_c256,autogluon/chronos_datasets,monash_fred_md,12,1,-12,12,1,,12,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_fred_md,15.239500037381573,,,107,a508fc699f3f3683,False,0.7.0,15.239500037381573,0.6339942871438402,716,0.13437533378601074,0.13564977645874024,0.0036084185251646435,5,900.0166015625,900.0166015625,988.0,988.0
amazon/chronos-2__sparse_r64_c256,autogluon/chronos_datasets,monash_hospital,12,1,-12,12,1,,12,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_hospital,1.0055894234793634,,,767,e364316542f2f5c7,False,0.7.0,1.0055894234793634,0.11149188318624795,72,0.33873915672302246,0.34163870811462405,0.00914819142615403,5,793.34130859375,793.34130859375,832.0,832.0
amazon/chronos-2__sparse_r64_c256,autogluon/chronos_datasets,monash_m1_monthly,18,1,-18,18,1,,12,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_m1_monthly,1.6529715649543728,,,617,88d42195e0f8e7cc,False,0.7.0,1.6529715649543728,0.23014548694071368,30,0.30513763427734375,0.3053128242492676,0.0061273559577732185,5,767.5361328125,767.5361328125,804.0,804.0
amazon/chronos-2__sparse_r64_c256,autogluon/chronos_datasets,monash_m1_quarterly,8,1,-8,8,1,,4,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_m1_quarterly,2.415066763417162,,,203,5dd7170c16393209,False,0.7.0,2.415066763417162,0.15031532157345046,10,0.12333488464355469,0.12564430236816407,0.00429496988766575,5,726.392578125,726.392578125,772.0,772.0
amazon/chronos-2__sparse_r64_c256,autogluon/chronos_datasets,monash_m1_yearly,6,1,-6,6,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_m1_yearly,7.823410240027452,,,181,bd7efdf4c711a830,False,0.7.0,7.823410240027452,0.2992380062703265,9,0.11820578575134277,0.12284879684448242,0.011465729894515393,5,722.04150390625,722.04150390625,772.0,772.0
amazon/chronos-2__sparse_r64_c256,autogluon/chronos_datasets,monash_m3_monthly,18,1,-18,18,1,,12,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_m3_monthly,1.5246436186716632,,,1428,372532bc65a1f203,False,0.7.0,1.5246436186716632,0.18422689505256684,48,0.6127479076385498,0.6163768768310547,0.006684236896764584,5,779.86181640625,779.86181640625,806.0,806.0
amazon/chronos-2__sparse_r64_c256,autogluon/chronos_datasets,monash_m3_quarterly,8,1,-8,8,1,,4,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_m3_quarterly,2.2772042376983195,,,756,6401670c504aa82b,False,0.7.0,2.2772042376983195,0.14736082218605767,16,0.3319821357727051,0.33588290214538574,0.00990280867497692,5,738.55419921875,738.55419921875,766.0,766.0
amazon/chronos-2__sparse_r64_c256,autogluon/chronos_datasets,monash_m3_yearly,6,1,-6,6,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_m3_yearly,6.656794856444054,,,645,d607d91b11bbe4a1,False,0.7.0,6.656794856444054,0.31970945561618475,14,0.30280327796936035,0.3105288505554199,0.015011480487440991,5,738.55224609375,738.55224609375,770.0,770.0
amazon/chronos-2__sparse_r64_c256,autogluon/chronos_datasets,monash_nn5_weekly,8,1,-8,8,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_nn5_weekly,1.20534369731894,,,111,480088d6b89d7100,False,0.7.0,1.20534369731894,0.14161711167739777,105,0.10927414894104004,0.1072927474975586,0.004383329965186185,5,738.515625,738.515625,766.0,766.0
amazon/chronos-2__sparse_r64_c256,autogluon/chronos_datasets,monash_tourism_monthly,24,1,-24,24,1,,12,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_tourism_monthly,3.3681668592728125,,,366,3ce75ace84bef572,False,0.7.0,3.3681668592728125,0.34473814413032783,67,0.21150708198547363,0.21203036308288575,0.006578601066263524,5,806.90283203125,806.90283203125,836.0,836.0
amazon/chronos-2__sparse_r64_c256,autogluon/chronos_datasets,monash_tourism_quarterly,8,1,-8,8,1,,4,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_tourism_quarterly,3.769942526348191,,,427,f34c4184775eda7e,False,0.7.0,3.769942526348191,0.26074673885423977,22,0.22501683235168457,0.22269344329833984,0.005331617165273376,5,752.7744140625,752.7744140625,778.0,778.0
amazon/chronos-2__sparse_r64_c256,autogluon/chronos_datasets,monash_tourism_yearly,4,1,-4,4,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_tourism_yearly,4.026770743396518,,,518,7c477aee96f482c4,False,0.7.0,4.026770743396518,0.26692598781902893,7,0.27699923515319824,0.2967362880706787,0.041985898816378896,5,738.54541015625,738.54541015625,766.0,766.0
amazon/chronos-2__sparse_r64_c256,autogluon/chronos_datasets,monash_traffic,24,1,-24,24,1,,24,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_traffic,1.8785077478988332,,,862,a395745939b7b0f3,False,0.7.0,1.8785077478988332,0.6056534420611532,8192,11.373064994812012,11.367459726333617,0.043841056605970964,5,7742.57666015625,7742.57666015625,9080.0,9080.0
amazon/chronos-2__sparse_r64_c256,autogluon/chronos_datasets,monash_weather,30,1,-30,30,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_weather,1.9212998869645448,,,3010,980478e7349a0e49,False,0.7.0,1.9212998869645448,0.39981729947251815,1302,8.80079698562622,8.821544504165649,0.10143624377765098,5,1863.8125,1863.8125,2104.0,2104.0
amazon/chronos-2__sparse_r64_c256,autogluon/chronos_datasets,nn5,56,1,-56,56,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],nn5,1.043503153398835,,,111,91434e4cabb44eab,False,0.7.0,1.043503153398835,0.34583961352037224,735,0.15044045448303223,0.15053963661193848,0.0038139887874555213,5,926.63525390625,926.63525390625,1062.0,1062.0
